ABUNDANCE,BIOMAS,valid_name,SAMPLE_DESC,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
10,0.00496749,"Orthocyclops modestus",1985_8_5,46.251200,-89.503400,5,8,1985
52,0.0150939,"Orthocyclops modestus",1998_8_3,46.251200,-89.503400,3,8,1998
100,0.0343834,"Orthocyclops modestus",1997_7_21,46.251200,-89.503400,21,7,1997
12,0.00341757,"Orthocyclops modestus",1990_9_10,46.251200,-89.503400,10,9,1990
237.5,0.0408551,"Orthocyclops modestus",1992_5_28,46.251200,-89.503400,28,5,1992
20,0.0107553,"Orthocyclops modestus",1985_9_16,46.251200,-89.503400,16,9,1985
30,0.0141147,"Orthocyclops modestus",1985_7_29,46.251200,-89.503400,29,7,1985
27.5,0.0109134,"Orthocyclops modestus",1989_7_17,46.251200,-89.503400,17,7,1989
1425.6,0.433748,"Orthocyclops modestus",1994_6_30,46.251200,-89.503400,30,6,1994
52,0.0167367,"Orthocyclops modestus",1997_6_23,46.251200,-89.503400,23,6,1997
95,0.0308217,"Orthocyclops modestus",1991_6_24,46.251200,-89.503400,24,6,1991
92,0.0324668,"Orthocyclops modestus",1997_7_7,46.251200,-89.503400,7,7,1997
21,0.00334812,"Orthocyclops modestus",1993_6_3,46.251200,-89.503400,3,6,1993
540,0.198322,"Orthocyclops modestus",1994_7_7,46.251200,-89.503400,7,7,1994
88,0.0265512,"Orthocyclops modestus",1996_7_1,46.251200,-89.503400,1,7,1996
20,0.0102041,"Orthocyclops modestus",1989_5_22,46.251200,-89.503400,22,5,1989
88,0.028623,"Orthocyclops modestus",1996_7_8,46.251200,-89.503400,8,7,1996
336,0.112511,"Orthocyclops modestus",1994_5_26,46.251200,-89.503400,26,5,1994
6,0.00496272,"Orthocyclops modestus",1988_7_4,46.251200,-89.503400,4,7,1988
60,0.0254009,"Orthocyclops modestus",1997_8_4,46.251200,-89.503400,4,8,1997
29.5,0.015051,"Orthocyclops modestus",1987_9_7,46.251200,-89.503400,7,9,1987
20,0.00817137,"Orthocyclops modestus",1985_6_10,46.251200,-89.503400,10,6,1985
317,0.122132,"Orthocyclops modestus",1984_6_17,46.251200,-89.503400,17,6,1984
12,0.0053412,"Orthocyclops modestus",1989_7_24,46.251200,-89.503400,24,7,1989
59,0.0301021,"Orthocyclops modestus",1985_7_8,46.251200,-89.503400,8,7,1985
55.5,0.0254016,"Orthocyclops modestus",1989_7_10,46.251200,-89.503400,10,7,1989
39.5,0.0363887,"Orthocyclops modestus",1988_6_20,46.251200,-89.503400,20,6,1988
178,0.0919881,"Orthocyclops modestus",1991_6_17,46.251200,-89.503400,17,6,1991
198,0.0808966,"Orthocyclops modestus",1984_6_3,46.251200,-89.503400,3,6,1984
586.1,0.199947,"Orthocyclops modestus",1994_7_21,46.251200,-89.503400,21,7,1994
237.5,0.0691168,"Orthocyclops modestus",1992_8_20,46.251200,-89.503400,20,8,1992
237.5,0.0232108,"Orthocyclops modestus",1992_5_21,46.251200,-89.503400,21,5,1992
184,0.060621,"Orthocyclops modestus",1996_8_12,46.251200,-89.503400,12,8,1996
28,0.0100358,"Orthocyclops modestus",1998_7_13,46.251200,-89.503400,13,7,1998
13,0.00774327,"Orthocyclops modestus",1988_9_4,46.251200,-89.503400,4,9,1988
636,0.129557,"Orthocyclops modestus",1994_7_14,46.251200,-89.503400,14,7,1994
104,0.0284627,"Orthocyclops modestus",1999_6_7,46.251200,-89.503400,7,6,1999
105.5,0.0744399,"Orthocyclops modestus",1988_7_11,46.251200,-89.503400,11,7,1988
118,0.0454625,"Orthocyclops modestus",1984_7_1,46.251200,-89.503400,1,7,1984
8,0.00307823,"Orthocyclops modestus",1997_6_9,46.251200,-89.503400,9,6,1997
16,0.0229852,"Orthocyclops modestus",1988_6_13,46.251200,-89.503400,13,6,1988
108,0.0362675,"Orthocyclops modestus",1998_7_6,46.251200,-89.503400,6,7,1998
30,0.0153061,"Orthocyclops modestus",1985_8_19,46.251200,-89.503400,19,8,1985
92,0.0360988,"Orthocyclops modestus",1997_8_18,46.251200,-89.503400,18,8,1997
13,0.00562549,"Orthocyclops modestus",1986_8_4,46.251200,-89.503400,4,8,1986
468,0.141444,"Orthocyclops modestus",1994_5_17,46.251200,-89.503400,17,5,1994
76,0.0318597,"Orthocyclops modestus",1997_8_11,46.251200,-89.503400,11,8,1997
18,0.00788809,"Orthocyclops modestus",1993_7_1,46.251200,-89.503400,1,7,1993
912,0.239415,"Orthocyclops modestus",1994_7_28,46.251200,-89.503400,28,7,1994
164,0.0549243,"Orthocyclops modestus",1998_8_17,46.251200,-89.503400,17,8,1998
31.7,0.00629465,"Orthocyclops modestus",1993_6_17,46.251200,-89.503400,17,6,1993
218,0.0620542,"Orthocyclops modestus",1992_7_2,46.251200,-89.503400,2,7,1992
237.5,0.0945267,"Orthocyclops modestus",1992_8_13,46.251200,-89.503400,13,8,1992
18.5,0.00823434,"Orthocyclops modestus",1986_6_30,46.251200,-89.503400,30,6,1986
10,0.00705591,"Orthocyclops modestus",1988_8_1,46.251200,-89.503400,1,8,1988
10,0.00595636,"Orthocyclops modestus",1986_7_21,46.251200,-89.503400,21,7,1986
13,0.00471706,"Orthocyclops modestus",1984_8_26,46.251200,-89.503400,26,8,1984
22,0.0082278,"Orthocyclops modestus",1984_8_19,46.251200,-89.503400,19,8,1984
96,0.0217085,"Orthocyclops modestus",1994_6_9,46.251200,-89.503400,9,6,1994
12,0.00556863,"Orthocyclops modestus",1990_9_4,46.251200,-89.503400,4,9,1990
59.5,0.0257474,"Orthocyclops modestus",1987_8_31,46.251200,-89.503400,31,8,1987
84,0.0312152,"Orthocyclops modestus",1998_8_24,46.251200,-89.503400,24,8,1998
20,0.00927092,"Orthocyclops modestus",1991_6_3,46.251200,-89.503400,3,6,1991
336.5,0.0705673,"Orthocyclops modestus",1992_6_25,46.251200,-89.503400,25,6,1992
15.9,0.00515858,"Orthocyclops modestus",1993_7_8,46.251200,-89.503400,8,7,1993
39.5,0.0253335,"Orthocyclops modestus",1988_6_27,46.251200,-89.503400,27,6,1988
297,0.104522,"Orthocyclops modestus",1984_6_10,46.251200,-89.503400,10,6,1984
13,0.00663266,"Orthocyclops modestus",1988_8_8,46.251200,-89.503400,8,8,1988
79,0.0281566,"Orthocyclops modestus",1992_8_27,46.251200,-89.503400,27,8,1992
3.5,0.00151455,"Orthocyclops modestus",1986_6_2,46.251200,-89.503400,2,6,1986
52,0.0175285,"Orthocyclops modestus",1998_7_20,46.251200,-89.503400,20,7,1998
24,0.00710625,"Orthocyclops modestus",1998_7_27,46.251200,-89.503400,27,7,1998
633.5,0.242331,"Orthocyclops modestus",1992_7_9,46.251200,-89.503400,9,7,1992
4,0.00206802,"Orthocyclops modestus",1990_6_25,46.251200,-89.503400,25,6,1990
950.5,0.311954,"Orthocyclops modestus",1992_6_11,46.251200,-89.503400,11,6,1992
66,0.0354925,"Orthocyclops modestus",1985_7_22,46.251200,-89.503400,22,7,1985
13,0.0146675,"Orthocyclops modestus",1988_6_6,46.251200,-89.503400,6,6,1988
360,0.112397,"Orthocyclops modestus",1994_6_2,46.251200,-89.503400,2,6,1994
10,0.00385276,"Orthocyclops modestus",1985_6_3,46.251200,-89.503400,3,6,1985
80,0.0318321,"Orthocyclops modestus",1997_7_28,46.251200,-89.503400,28,7,1997
79,0.0261221,"Orthocyclops modestus",1987_8_24,46.251200,-89.503400,24,8,1987
360,0.105991,"Orthocyclops modestus",1994_6_16,46.251200,-89.503400,16,6,1994
12,0.00696968,"Orthocyclops modestus",1989_6_5,46.251200,-89.503400,5,6,1989
396,0.0444874,"Orthocyclops modestus",1992_9_3,46.251200,-89.503400,3,9,1992
119,0.0323758,"Orthocyclops modestus",1991_7_22,46.251200,-89.503400,22,7,1991
515,0.213132,"Orthocyclops modestus",1992_7_16,46.251200,-89.503400,16,7,1992
18,0.00918368,"Orthocyclops modestus",1985_8_26,46.251200,-89.503400,26,8,1985
82,0.0278567,"Orthocyclops modestus",1996_8_5,46.251200,-89.503400,5,8,1996
48,0.0154893,"Orthocyclops modestus",1998_5_25,46.251200,-89.503400,25,5,1998
12,0.00171269,"Orthocyclops modestus",1993_8_12,46.251200,-89.503400,12,8,1993
39.5,0.0387374,"Orthocyclops modestus",1988_7_25,46.251200,-89.503400,25,7,1988
280,0.0928683,"Orthocyclops modestus",1994_9_6,46.251200,-89.503400,6,9,1994
90,0.029447,"Orthocyclops modestus",1996_7_29,46.251200,-89.503400,29,7,1996
80,0.0326352,"Orthocyclops modestus",1999_6_21,46.251200,-89.503400,21,6,1999
76,0.0304794,"Orthocyclops modestus",1998_6_8,46.251200,-89.503400,8,6,1998
204,0.0904571,"Orthocyclops modestus",1997_8_25,46.251200,-89.503400,25,8,1997
126.5,0.0262995,"Orthocyclops modestus",1992_9_10,46.251200,-89.503400,10,9,1992
120,0.0433617,"Orthocyclops modestus",1996_9_2,46.251200,-89.503400,2,9,1996
28,0.00970371,"Orthocyclops modestus",1999_8_16,46.251200,-89.503400,16,8,1999
224,0.072942,"Orthocyclops modestus",1996_8_19,46.251200,-89.503400,19,8,1996
379,0.106512,"Orthocyclops modestus",1984_7_8,46.251200,-89.503400,8,7,1984
40,0.0112414,"Orthocyclops modestus",1984_8_12,46.251200,-89.503400,12,8,1984
312,0.0906623,"Orthocyclops modestus",1994_8_11,46.251200,-89.503400,11,8,1994
120,0.0485812,"Orthocyclops modestus",1999_7_19,46.251200,-89.503400,19,7,1999
212,0.0875093,"Orthocyclops modestus",1999_7_5,46.251200,-89.503400,5,7,1999
713,0.237256,"Orthocyclops modestus",1992_6_4,46.251200,-89.503400,4,6,1992
39.5,0.0206931,"Orthocyclops modestus",1985_8_12,46.251200,-89.503400,12,8,1985
80,0.0272817,"Orthocyclops modestus",1998_6_22,46.251200,-89.503400,22,6,1998
84,0.0251086,"Orthocyclops modestus",1998_8_10,46.251200,-89.503400,10,8,1998
435.5,0.160038,"Orthocyclops modestus",1992_7_23,46.251200,-89.503400,23,7,1992
12.5,0.00588113,"Orthocyclops modestus",1986_6_9,46.251200,-89.503400,9,6,1986
198,0.0363376,"Orthocyclops modestus",1991_6_10,46.251200,-89.503400,10,6,1991
20,0.00940981,"Orthocyclops modestus",1989_5_19,46.251200,-89.503400,19,5,1989
48,0.0232085,"Orthocyclops modestus",1985_6_17,46.251200,-89.503400,17,6,1985
496,0.108896,"Orthocyclops modestus",1994_6_23,46.251200,-89.503400,23,6,1994
124,0.0432372,"Orthocyclops modestus",1997_9_1,46.251200,-89.503400,1,9,1997
68,0.025545,"Orthocyclops modestus",1996_8_26,46.251200,-89.503400,26,8,1996
60,0.0222277,"Orthocyclops modestus",1999_8_2,46.251200,-89.503400,2,8,1999
42.5,0.0240663,"Orthocyclops modestus",1985_7_1,46.251200,-89.503400,1,7,1985
72,0.027152,"Orthocyclops modestus",1998_6_29,46.251200,-89.503400,29,6,1998
1.5,0.000612853,"Orthocyclops modestus",1986_5_25,46.251200,-89.503400,25,5,1986
53,0.0232261,"Orthocyclops modestus",1993_5_27,46.251200,-89.503400,27,5,1993
119,0.0320831,"Orthocyclops modestus",1992_8_6,46.251200,-89.503400,6,8,1992
190,0.0498782,"Orthocyclops modestus",1987_8_10,46.251200,-89.503400,10,8,1987
134,0.0444548,"Orthocyclops modestus",1996_6_17,46.251200,-89.503400,17,6,1996
59.5,0.0229239,"Orthocyclops modestus",1987_7_27,46.251200,-89.503400,27,7,1987
10,0.00610683,"Orthocyclops modestus",1988_5_23,46.251200,-89.503400,23,5,1988
6.5,0.00281274,"Orthocyclops modestus",1986_7_28,46.251200,-89.503400,28,7,1986
88,0.0326271,"Orthocyclops modestus",1998_6_15,46.251200,-89.503400,15,6,1998
92,0.0343907,"Orthocyclops modestus",1997_7_14,46.251200,-89.503400,14,7,1997
56,0.0184355,"Orthocyclops modestus",1996_6_10,46.251200,-89.503400,10,6,1996
12,0.00414332,"Orthocyclops modestus",1996_5_27,46.251200,-89.503400,27,5,1996
20,0.00582295,"Orthocyclops modestus",1997_6_2,46.251200,-89.503400,2,6,1997
20,0.00682298,"Orthocyclops modestus",1984_9_9,46.251200,-89.503400,9,9,1984
13,0.00663266,"Orthocyclops modestus",1986_7_7,46.251200,-89.503400,7,7,1986
66,0.0267522,"Orthocyclops modestus",1996_7_22,46.251200,-89.503400,22,7,1996
13,0.00307041,"Orthocyclops modestus",1985_5_20,46.251200,-89.503400,20,5,1985
178,0.0626431,"Orthocyclops modestus",1984_7_15,46.251200,-89.503400,15,7,1984
64,0.0225301,"Orthocyclops modestus",1999_5_24,46.251200,-89.503400,24,5,1999
43,0.0213602,"Orthocyclops modestus",1985_6_24,46.251200,-89.503400,24,6,1985
11.3,0.00280132,"Orthocyclops modestus",1993_7_15,46.251200,-89.503400,15,7,1993
72.5,0.0640045,"Orthocyclops modestus",1988_7_18,46.251200,-89.503400,18,7,1988
8,0.00255429,"Orthocyclops modestus",1997_5_26,46.251200,-89.503400,26,5,1997
64,0.0199321,"Orthocyclops modestus",1998_6_1,46.251200,-89.503400,1,6,1998
508,0.166395,"Orthocyclops modestus",1994_8_4,46.251200,-89.503400,4,8,1994
55.5,0.000147425,Ploesoma,1990_7_16,46.251200,-89.503400,16,7,1990
110.9,0.000294584,Ploesoma,1994_8_4,46.251200,-89.503400,4,8,1994
31.7,0.0000842048,Ploesoma,1994_6_9,46.251200,-89.503400,9,6,1994
24,0.0000637513,Ploesoma,1990_7_23,46.251200,-89.503400,23,7,1990
39.5,0.000104924,Ploesoma,1991_8_26,46.251200,-89.503400,26,8,1991
27.5,0.0000730483,Ploesoma,1990_7_9,46.251200,-89.503400,9,7,1990
79,0.000209848,Ploesoma,1992_9_3,46.251200,-89.503400,3,9,1992
11.3,0.0000300162,Ploesoma,1995_8_17,46.251200,-89.503400,17,8,1995
67.9,0.000180363,Ploesoma,1995_9_5,46.251200,-89.503400,5,9,1995
15.8,0.000181868,"Polyarthra major",1994_8_18,46.251200,-89.503400,18,8,1994
158.5,0.0021519,"Polyarthra major",1989_8_28,46.251200,-89.503400,28,8,1989
1176.7,0.00683017,"Polyarthra vulgaris",1995_6_8,46.251200,-89.503400,8,6,1995
386,0.00189876,"Polyarthra vulgaris",1990_8_26,46.251200,-89.503400,26,8,1990
203.7,0.00118238,"Polyarthra vulgaris",1995_8_3,46.251200,-89.503400,3,8,1995
915.5,0.00333253,"Polyarthra vulgaris",1985_7_29,46.251200,-89.503400,29,7,1985
2158.5,0.0078572,"Polyarthra vulgaris",1985_7_15,46.251200,-89.503400,15,7,1985
455,0.00214865,"Polyarthra vulgaris",1984_7_1,46.251200,-89.503400,1,7,1984
59.5,0.000450735,"Polyarthra vulgaris",1991_8_5,46.251200,-89.503400,5,8,1991
135.8,0.000788253,"Polyarthra vulgaris",1995_9_5,46.251200,-89.503400,5,9,1995
1260,0.00458655,"Polyarthra vulgaris",1986_5_26,46.251200,-89.503400,26,5,1986
1901,0.0115954,"Polyarthra vulgaris",1987_8_31,46.251200,-89.503400,31,8,1987
356.5,0.00168351,"Polyarthra vulgaris",1987_6_15,46.251200,-89.503400,15,6,1987
31.7,0.00024014,"Polyarthra vulgaris",1993_8_19,46.251200,-89.503400,19,8,1993
1056,0.00644124,"Polyarthra vulgaris",1988_6_6,46.251200,-89.503400,6,6,1988
317,0.00155935,"Polyarthra vulgaris",1990_8_20,46.251200,-89.503400,20,8,1990
546,0.00413616,"Polyarthra vulgaris",1986_7_21,46.251200,-89.503400,21,7,1986
689,0.00420266,"Polyarthra vulgaris",1989_6_26,46.251200,-89.503400,26,6,1989
69.5,0.000526489,"Polyarthra vulgaris",1991_7_22,46.251200,-89.503400,22,7,1991
237.6,0.00179991,"Polyarthra vulgaris",1994_6_30,46.251200,-89.503400,30,6,1994
475.2,0.00359982,"Polyarthra vulgaris",1994_8_11,46.251200,-89.503400,11,8,1994
146.5,0.0008936,"Polyarthra vulgaris",1989_7_31,46.251200,-89.503400,31,7,1989
99,0.000749963,"Polyarthra vulgaris",1993_7_8,46.251200,-89.503400,8,7,1993
192.3,0.00111621,"Polyarthra vulgaris",1995_8_24,46.251200,-89.503400,24,8,1995
318.5,0.00156673,"Polyarthra vulgaris",1990_9_4,46.251200,-89.503400,4,9,1990
2819.5,0.0213588,"Polyarthra vulgaris",1994_7_28,46.251200,-89.503400,28,7,1994
384,0.00188893,"Polyarthra vulgaris",1990_6_4,46.251200,-89.503400,4,6,1990
260.2,0.00151033,"Polyarthra vulgaris",1995_8_10,46.251200,-89.503400,10,8,1995
957.5,0.00452162,"Polyarthra vulgaris",1985_7_8,46.251200,-89.503400,8,7,1985
1267.2,0.00959952,"Polyarthra vulgaris",1994_5_17,46.251200,-89.503400,17,5,1994
396,0.00299985,"Polyarthra vulgaris",1992_9_3,46.251200,-89.503400,3,9,1992
594,0.00292193,"Polyarthra vulgaris",1990_6_25,46.251200,-89.503400,25,6,1990
79.2,0.000459717,"Polyarthra vulgaris",1995_5_25,46.251200,-89.503400,25,5,1995
416,0.00315136,"Polyarthra vulgaris",1992_7_9,46.251200,-89.503400,9,7,1992
1150,0.00871169,"Polyarthra vulgaris",1993_6_17,46.251200,-89.503400,17,6,1993
4055.5,0.0191514,"Polyarthra vulgaris",1985_7_22,46.251200,-89.503400,22,7,1985
126.5,0.000958286,"Polyarthra vulgaris",1991_6_24,46.251200,-89.503400,24,6,1991
1655,0.00781543,"Polyarthra vulgaris",1984_6_10,46.251200,-89.503400,10,6,1984
515,0.00314132,"Polyarthra vulgaris",1989_7_17,46.251200,-89.503400,17,7,1989
689,0.00338925,"Polyarthra vulgaris",1990_8_13,46.251200,-89.503400,13,8,1990
237.5,0.00116828,"Polyarthra vulgaris",1990_8_6,46.251200,-89.503400,6,8,1990
475,0.00233656,"Polyarthra vulgaris",1990_7_9,46.251200,-89.503400,9,7,1990
2633.5,0.0199498,"Polyarthra vulgaris",1992_6_11,46.251200,-89.503400,11,6,1992
1925.5,0.00909282,"Polyarthra vulgaris",1987_9_7,46.251200,-89.503400,7,9,1987
554.5,0.00261852,"Polyarthra vulgaris",1989_6_5,46.251200,-89.503400,5,6,1989
1411,0.00513621,"Polyarthra vulgaris",1985_6_24,46.251200,-89.503400,24,6,1985
237.5,0.00179915,"Polyarthra vulgaris",1992_7_30,46.251200,-89.503400,30,7,1992
174.2,0.00131963,"Polyarthra vulgaris",1994_6_16,46.251200,-89.503400,16,6,1994
2803.7,0.0212391,"Polyarthra vulgaris",1994_8_18,46.251200,-89.503400,18,8,1994
317,0.00149697,"Polyarthra vulgaris",1984_7_15,46.251200,-89.503400,15,7,1984
356.5,0.00270062,"Polyarthra vulgaris",1991_5_27,46.251200,-89.503400,27,5,1991
2658.9,0.0154336,"Polyarthra vulgaris",1995_6_15,46.251200,-89.503400,15,6,1995
343,0.00209218,"Polyarthra vulgaris",1987_6_22,46.251200,-89.503400,22,6,1987
1537.5,0.00726056,"Polyarthra vulgaris",1985_5_20,46.251200,-89.503400,20,5,1985
554.5,0.00272763,"Polyarthra vulgaris",1990_7_23,46.251200,-89.503400,23,7,1990
1851.5,0.0140258,"Polyarthra vulgaris",1988_7_4,46.251200,-89.503400,4,7,1988
630,0.00297506,"Polyarthra vulgaris",1986_8_18,46.251200,-89.503400,18,8,1986
287.5,0.00104653,"Polyarthra vulgaris",1985_5_17,46.251200,-89.503400,17,5,1985
1369.5,0.0103745,"Polyarthra vulgaris",1986_8_4,46.251200,-89.503400,4,8,1986
222,0.00168173,"Polyarthra vulgaris",1993_7_22,46.251200,-89.503400,22,7,1993
158,0.000746126,"Polyarthra vulgaris",1984_9_9,46.251200,-89.503400,9,9,1984
343,0.00161975,"Polyarthra vulgaris",1984_8_19,46.251200,-89.503400,19,8,1984
819,0.00499562,"Polyarthra vulgaris",1987_6_1,46.251200,-89.503400,1,6,1987
486.5,0.0028239,"Polyarthra vulgaris",1995_6_22,46.251200,-89.503400,22,6,1995
411.8,0.00311954,"Polyarthra vulgaris",1994_7_14,46.251200,-89.503400,14,7,1994
2930.4,0.0221989,"Polyarthra vulgaris",1994_7_7,46.251200,-89.503400,7,7,1994
816,0.0023281,"Polyarthra vulgaris",1990_6_11,46.251200,-89.503400,11,6,1990
1980,0.0149993,"Polyarthra vulgaris",1988_9_4,46.251200,-89.503400,4,9,1988
39.5,0.000186531,"Polyarthra vulgaris",1989_9_5,46.251200,-89.503400,5,9,1989
158.5,0.0012007,"Polyarthra vulgaris",1992_8_13,46.251200,-89.503400,13,8,1992
110.9,0.00084011,"Polyarthra vulgaris",1994_6_2,46.251200,-89.503400,2,6,1994
1084,0.00298608,"Polyarthra vulgaris",1985_6_3,46.251200,-89.503400,3,6,1985
792,0.00374007,"Polyarthra vulgaris",1987_8_10,46.251200,-89.503400,10,8,1987
932.5,0.00440356,"Polyarthra vulgaris",1985_8_26,46.251200,-89.503400,26,8,1985
257.5,0.00240666,"Polyarthra vulgaris",1986_9_1,46.251200,-89.503400,1,9,1986
1480,0.0112116,"Polyarthra vulgaris",1993_6_3,46.251200,-89.503400,3,6,1993
277,0.00209838,"Polyarthra vulgaris",1992_7_23,46.251200,-89.503400,23,7,1992
765.5,0.00579895,"Polyarthra vulgaris",1988_7_18,46.251200,-89.503400,18,7,1988
752,0.00355118,"Polyarthra vulgaris",1984_8_26,46.251200,-89.503400,26,8,1984
1307,0.00797225,"Polyarthra vulgaris",1987_8_17,46.251200,-89.503400,17,8,1987
867,0.00656786,"Polyarthra vulgaris",1988_7_25,46.251200,-89.503400,25,7,1988
138.5,0.00104919,"Polyarthra vulgaris",1991_6_17,46.251200,-89.503400,17,6,1991
370,0.00174726,"Polyarthra vulgaris",1987_8_3,46.251200,-89.503400,3,8,1987
1108.5,0.00676147,"Polyarthra vulgaris",1985_5_27,46.251200,-89.503400,27,5,1985
2792,0.0211505,"Polyarthra vulgaris",1992_6_4,46.251200,-89.503400,4,6,1992
587,0.00548625,"Polyarthra vulgaris",1986_8_25,46.251200,-89.503400,25,8,1986
689,0.00338925,"Polyarthra vulgaris",1990_7_16,46.251200,-89.503400,16,7,1990
1584,0.0119994,"Polyarthra vulgaris",1988_6_27,46.251200,-89.503400,27,6,1988
50,0.000182006,"Polyarthra vulgaris",1986_6_2,46.251200,-89.503400,2,6,1986
902.9,0.00683981,"Polyarthra vulgaris",1994_9_6,46.251200,-89.503400,6,9,1994
448.5,0.0027357,"Polyarthra vulgaris",1989_5_29,46.251200,-89.503400,29,5,1989
656.2,0.00380892,"Polyarthra vulgaris",1995_6_29,46.251200,-89.503400,29,6,1995
649.4,0.00491945,"Polyarthra vulgaris",1994_6_23,46.251200,-89.503400,23,6,1994
1789,0.0135524,"Polyarthra vulgaris",1986_6_23,46.251200,-89.503400,23,6,1986
1512,0.00714014,"Polyarthra vulgaris",1985_8_5,46.251200,-89.503400,5,8,1985
188,0.00114674,"Polyarthra vulgaris",1989_5_19,46.251200,-89.503400,19,5,1989
146.5,0.00112421,"Polyarthra vulgaris",1990_5_28,46.251200,-89.503400,28,5,1990
1323,0.00624762,"Polyarthra vulgaris",1985_8_19,46.251200,-89.503400,19,8,1985
527,0.00404407,"Polyarthra vulgaris",1990_5_21,46.251200,-89.503400,21,5,1990
1069,0.00652053,"Polyarthra vulgaris",1988_5_30,46.251200,-89.503400,30,5,1988
775,0.00587092,"Polyarthra vulgaris",1993_5_27,46.251200,-89.503400,27,5,1993
237.5,0.00179915,"Polyarthra vulgaris",1987_7_13,46.251200,-89.503400,13,7,1987
713,0.00540125,"Polyarthra vulgaris",1992_5_28,46.251200,-89.503400,28,5,1992
5163.8,0.0391178,"Polyarthra vulgaris",1994_8_4,46.251200,-89.503400,4,8,1994
463.5,0.00282719,"Polyarthra vulgaris",1989_7_24,46.251200,-89.503400,24,7,1989
1042.5,0.00789733,"Polyarthra vulgaris",1988_7_11,46.251200,-89.503400,11,7,1988
15.9,0.000120449,"Polyarthra vulgaris",1993_7_15,46.251200,-89.503400,15,7,1993
1287,0.00607762,"Polyarthra vulgaris",1984_6_3,46.251200,-89.503400,3,6,1984
534,0.00252172,"Polyarthra vulgaris",1984_7_22,46.251200,-89.503400,22,7,1984
344.5,0.00162684,"Polyarthra vulgaris",1986_6_16,46.251200,-89.503400,16,6,1986
779,0.00367868,"Polyarthra vulgaris",1984_8_5,46.251200,-89.503400,5,8,1984
99,0.000749963,"Polyarthra vulgaris",1991_9_2,46.251200,-89.503400,2,9,1991
99,0.000749963,"Polyarthra vulgaris",1991_7_1,46.251200,-89.503400,1,7,1991
63.5,0.000481037,"Polyarthra vulgaris",1991_7_15,46.251200,-89.503400,15,7,1991
495,0.00301933,"Polyarthra vulgaris",1987_7_27,46.251200,-89.503400,27,7,1987
407.3,0.00236418,"Polyarthra vulgaris",1995_6_1,46.251200,-89.503400,1,6,1995
976.5,0.00595632,"Polyarthra vulgaris",1987_7_20,46.251200,-89.503400,20,7,1987
237.5,0.00144867,"Polyarthra vulgaris",1986_7_28,46.251200,-89.503400,28,7,1986
1481,0.00699375,"Polyarthra vulgaris",1989_6_12,46.251200,-89.503400,12,6,1989
663.5,0.00750676,"Polyarthra vulgaris",1986_8_11,46.251200,-89.503400,11,8,1986
579.5,0.00438993,"Polyarthra vulgaris",1986_7_7,46.251200,-89.503400,7,7,1986
1631.5,0.0123592,"Polyarthra vulgaris",1988_8_15,46.251200,-89.503400,15,8,1988
897.5,0.0067989,"Polyarthra vulgaris",1988_8_8,46.251200,-89.503400,8,8,1988
176.5,0.000833489,"Polyarthra vulgaris",1985_6_10,46.251200,-89.503400,10,6,1985
420,0.00198337,"Polyarthra vulgaris",1989_8_28,46.251200,-89.503400,28,8,1989
1544,0.00729126,"Polyarthra vulgaris",1984_8_12,46.251200,-89.503400,12,8,1984
3940,0.029847,"Polyarthra vulgaris",1993_5_20,46.251200,-89.503400,20,5,1993
